BC_to_correct,OG_BC,percent_OG_BC,percent_BC_to_correct
BC_196,BC_196,0.9773091468495609,0.9773091468495609
BC_196,BC_197,0.9742571545940024,0.004381760920169793
BC_197,BC_197,0.9742571545940024,0.9742571545940024
BC_197,BC_198,0.97210723437808,0.0011827321111768185
BC_198,BC_198,0.97210723437808,0.97210723437808
BC_70,BC_198,0.97210723437808,0.002562586240883107
BC_201,BC_202,0.9750680613268377,0.0012179395328843674
BC_202,BC_202,0.9750680613268377,0.9750680613268377
BC_203,BC_203,0.9791896058136974,0.9791896058136974
BC_204,BC_205,0.9738204833141542,0.0015103567318757191
BC_205,BC_205,0.9738204833141542,0.9738204833141542
BC_208,BC_208,0.9792132614129719,0.9792132614129719
BC_211,BC_212,0.9705360478147179,0.00462271199103474
BC_212,BC_212,0.9705360478147179,0.9705360478147179
BC_64,BC_212,0.9705360478147179,0.0011206574523720584
BC_66,BC_212,0.9705360478147179,0.0011673515128875606
BC_77,BC_212,0.9705360478147179,0.0010272693313410535
BC_94,BC_212,0.9705360478147179,0.001307433694434068
BC_213,BC_213,0.97751947132405,0.97751947132405
BC_214,BC_215,0.9754943159198478,0.0013712566904056265
BC_215,BC_215,0.9754943159198478,0.9754943159198478
BC_94,BC_215,0.9754943159198478,0.0011500862564692352
BC_215,BC_216,0.9750636735177397,0.00213232245454007
BC_216,BC_216,0.9750636735177397,0.9750636735177397
BC_217,BC_218,0.9796476019975502,0.0011778008103269576
BC_218,BC_218,0.9796476019975502,0.9796476019975502
BC_158,BC_219,0.9532064708765988,0.0028076117474040733
BC_168,BC_219,0.9532064708765988,0.0010695663799634564
BC_179,BC_219,0.9532064708765988,0.001158696911627078
BC_194,BC_219,0.9532064708765988,0.00129239270912251
BC_195,BC_219,0.9532064708765988,0.0020945674940951024
BC_218,BC_219,0.9532064708765988,0.0021836980257587237
BC_219,BC_219,0.9532064708765988,0.9532064708765988
BC_48,BC_219,0.9532064708765988,0.0017380453674406167
BC_64,BC_219,0.9532064708765988,0.0035206560007130443
BC_66,BC_219,0.9532064708765988,0.002673915949908641
BC_72,BC_219,0.9532064708765988,0.0010695663799634564
BC_77,BC_219,0.9532064708765988,0.00129239270912251
BC_94,BC_219,0.9532064708765988,0.004233700254022015
BC_98,BC_219,0.9532064708765988,0.0012032621774588886
BC_125,BC_221,0.9589704383282365,0.0010193679918450561
BC_158,BC_221,0.9589704383282365,0.003109072375127421
BC_168,BC_221,0.9589704383282365,0.0014780835881753314
BC_194,BC_221,0.9589704383282365,0.0012232415902140672
BC_195,BC_221,0.9589704383282365,0.0015800203873598368
BC_220,BC_221,0.9589704383282365,0.0016819571865443425
BC_221,BC_221,0.9589704383282365,0.9589704383282365
BC_48,BC_221,0.9589704383282365,0.0013251783893985728
BC_64,BC_221,0.9589704383282365,0.0027013251783893984
BC_66,BC_221,0.9589704383282365,0.001987767584097859
BC_77,BC_221,0.9589704383282365,0.0013251783893985728
BC_94,BC_221,0.9589704383282365,0.0029051987767584097
BC_98,BC_221,0.9589704383282365,0.0011722731906218145
BC_221,BC_222,0.9771820762513924,0.0010420784074167235
BC_222,BC_222,0.9771820762513924,0.9771820762513924
BC_64,BC_222,0.9771820762513924,0.0011498796219770744
BC_222,BC_223,0.9728492248373364,0.0017672102176881678
BC_223,BC_223,0.9728492248373364,0.9728492248373364
BC_90,BC_223,0.9728492248373364,0.0010442605831793717
BC_223,BC_224,0.9733372277392973,0.004381206709505132
BC_224,BC_224,0.9733372277392973,0.9733372277392973
BC_64,BC_224,0.9733372277392973,0.001043144454644079
BC_225,BC_225,0.9778629611883086,0.9778629611883086
BC_228,BC_228,0.9797112045329921,0.9797112045329921
BC_229,BC_229,0.9750090546903296,0.9750090546903296
BC_230,BC_231,0.9719202371955119,0.002151037730364514
BC_231,BC_231,0.9719202371955119,0.9719202371955119
BC_49,BC_231,0.9719202371955119,0.0010464507877448986
BC_98,BC_231,0.9719202371955119,0.0011627230974943317
BC_232,BC_232,0.9792682926829268,0.9792682926829268
BC_232,BC_233,0.979327625809146,0.001409480058467321
BC_233,BC_233,0.979327625809146,0.979327625809146
BC_158,BC_234,0.9736928858706402,0.0010549218698490143
BC_233,BC_234,0.9736928858706402,0.0024395068240258455
BC_234,BC_234,0.9736928858706402,0.9736928858706402
BC_64,BC_234,0.9736928858706402,0.001516450187907958
